,CountryCode,RegionName,RegionCode,Date,H6_Facial Coverings,ConfirmedCases
15317,USA,Virginia,VA,2020-04-01,1.0,1483.0
3070,USA,Delaware,DE,2020-04-01,0.0,368.0
14986,USA,Utah,UT,2020-04-01,0.0,888.0
753,USA,Alabama,AL,2020-04-01,0.0,1175.0
13331,USA,Rhode Island,RI,2020-04-01,0.0,566.0
6049,USA,Kentucky,KY,2020-04-01,0.0,632.0
4394,USA,Iowa,IA,2020-04-01,0.0,547.0
16641,USA,Wisconsin,WI,2020-04-01,0.0,1556.0
9359,USA,North Carolina,NC,2020-04-01,0.0,1855.0
9028,USA,Montana,MT,2020-04-01,0.0,208.0
3732,USA,Georgia,GA,2020-04-01,0.0,4638.0
17303,USA,Wyoming,WY,2020-04-01,0.0,130.0
2077,USA,Colorado,CO,2020-04-01,0.0,3342.0
12338,USA,Oklahoma,OK,2020-04-01,0.0,721.0
13993,USA,South Dakota,SD,2020-04-01,0.0,129.0
13000,USA,Pennsylvania,PA,2020-04-01,0.0,6009.0
14655,USA,Texas,TX,2020-04-01,0.0,4380.0
7373,USA,Maine,ME,2020-04-01,0.0,303.0
6711,USA,Massachusetts,MA,2020-04-01,0.0,11263.0
1415,USA,Arizona,AZ,2020-04-01,0.0,1413.0
14324,USA,Tennessee,TN,2020-04-01,0.0,2933.0
10683,USA,New Jersey,NJ,2020-04-01,0.0,22255.0
2408,USA,Connecticut,CT,2020-04-01,0.0,3557.0
422,USA,Alaska,AK,2020-04-01,0.0,142.0
5056,USA,Illinois,IL,2020-04-01,0.0,6980.0
9690,USA,North Dakota,ND,2020-04-01,0.0,142.0
11345,USA,Nevada,NV,2020-04-01,0.0,1279.0
5718,USA,Kansas,KS,2020-04-01,0.0,485.0
10352,USA,New Hampshire,NH,2020-04-01,0.0,367.0
5387,USA,Indiana,IN,2020-04-01,0.0,2564.0
11676,USA,New York,NY,2020-04-01,1.0,83948.0
15979,USA,Vermont,VT,2020-04-01,0.0,321.0
7704,USA,Michigan,MI,2020-04-01,1.0,9717.0
12007,USA,Ohio,OH,2020-04-01,,2547.0
1746,USA,California,CA,2020-04-01,1.0,9410.0
2739,USA,Washington DC,DC,2020-04-01,0.0,586.0
4725,USA,Idaho,ID,2020-04-01,0.0,566.0
13662,USA,South Carolina,SC,2020-04-01,0.0,1293.0
12669,USA,Oregon,OR,2020-04-01,0.0,736.0
7042,USA,Maryland,MD,2020-04-01,0.0,1986.0
3401,USA,Florida,FL,2020-04-01,0.0,6956.0
8366,USA,Missouri,MO,2020-04-01,0.0,1803.0
16310,USA,Washington,WA,2020-04-01,0.0,5608.0
6380,USA,Louisiana,LA,2020-04-01,0.0,6424.0
1084,USA,Arkansas,AR,2020-04-01,0.0,584.0
11014,USA,New Mexico,NM,2020-04-01,0.0,327.0
10021,USA,Nebraska,NE,2020-04-01,0.0,210.0
4063,USA,Hawaii,HI,2020-04-01,0.0,224.0
8697,USA,Mississippi,MS,2020-04-01,0.0,1073.0
16972,USA,West Virginia,WV,2020-04-01,0.0,191.0
15648,USA,Virgin Islands,VI,2020-04-01,0.0,30.0
8035,USA,Minnesota,MN,2020-04-01,0.0,689.0
5719,USA,Kansas,KS,2020-04-02,0.0,553.0
3733,USA,Georgia,GA,2020-04-02,0.0,5348.0
6712,USA,Massachusetts,MA,2020-04-02,0.0,12542.0
6381,USA,Louisiana,LA,2020-04-02,0.0,9149.0
16311,USA,Washington,WA,2020-04-02,0.0,6389.0
16642,USA,Wisconsin,WI,2020-04-02,0.0,1748.0
1416,USA,Arizona,AZ,2020-04-02,0.0,1596.0
2740,USA,Washington DC,DC,2020-04-02,0.0,653.0
4726,USA,Idaho,ID,2020-04-02,0.0,776.0
8036,USA,Minnesota,MN,2020-04-02,0.0,742.0
9360,USA,North Carolina,NC,2020-04-02,0.0,2093.0
754,USA,Alabama,AL,2020-04-02,0.0,1371.0
4064,USA,Hawaii,HI,2020-04-02,1.0,256.0
10684,USA,New Jersey,NJ,2020-04-02,0.0,25590.0
11677,USA,New York,NY,2020-04-02,1.0,92506.0
12670,USA,Oregon,OR,2020-04-02,0.0,826.0
10022,USA,Nebraska,NE,2020-04-02,0.0,246.0
7705,USA,Michigan,MI,2020-04-02,1.0,11230.0
10353,USA,New Hampshire,NH,2020-04-02,0.0,479.0
17304,USA,Wyoming,WY,2020-04-02,0.0,150.0
14325,USA,Tennessee,TN,2020-04-02,0.0,3013.0
3402,USA,Florida,FL,2020-04-02,0.0,9008.0
2409,USA,Connecticut,CT,2020-04-02,0.0,3824.0
4395,USA,Iowa,IA,2020-04-02,0.0,614.0
1085,USA,Arkansas,AR,2020-04-02,0.0,643.0
13332,USA,Rhode Island,RI,2020-04-02,0.0,645.0
15318,USA,Virginia,VA,2020-04-02,1.0,1706.0
11015,USA,New Mexico,NM,2020-04-02,0.0,373.0
8698,USA,Mississippi,MS,2020-04-02,0.0,1177.0
16973,USA,West Virginia,WV,2020-04-02,1.0,216.0
9029,USA,Montana,MT,2020-04-02,0.0,241.0
15649,USA,Virgin Islands,VI,2020-04-02,0.0,30.0
14987,USA,Utah,UT,2020-04-02,0.0,1086.0
7043,USA,Maryland,MD,2020-04-02,0.0,2331.0
5057,USA,Illinois,IL,2020-04-02,0.0,7695.0
12339,USA,Oklahoma,OK,2020-04-02,0.0,881.0
8367,USA,Missouri,MO,2020-04-02,0.0,2003.0
2078,USA,Colorado,CO,2020-04-02,0.0,3728.0
14656,USA,Texas,TX,2020-04-02,0.0,5069.0
11346,USA,Nevada,NV,2020-04-02,0.0,1463.0
13663,USA,South Carolina,SC,2020-04-02,0.0,1554.0
3071,USA,Delaware,DE,2020-04-02,0.0,393.0
13994,USA,South Dakota,SD,2020-04-02,0.0,165.0
423,USA,Alaska,AK,2020-04-02,0.0,150.0
7374,USA,Maine,ME,2020-04-02,0.0,376.0
13001,USA,Pennsylvania,PA,2020-04-02,0.0,7268.0
12008,USA,Ohio,OH,2020-04-02,,2901.0
1747,USA,California,CA,2020-04-02,1.0,10790.0
15980,USA,Vermont,VT,2020-04-02,0.0,338.0
6050,USA,Kentucky,KY,2020-04-02,0.0,770.0
5388,USA,Indiana,IN,2020-04-02,0.0,3038.0
9691,USA,North Dakota,ND,2020-04-02,0.0,159.0
5389,USA,Indiana,IN,2020-04-03,0.0,3437.0
16312,USA,Washington,WA,2020-04-03,0.0,6846.0
13664,USA,South Carolina,SC,2020-04-03,0.0,1700.0
15319,USA,Virginia,VA,2020-04-03,1.0,2012.0
1748,USA,California,CA,2020-04-03,1.0,12016.0
14657,USA,Texas,TX,2020-04-03,0.0,5734.0
7044,USA,Maryland,MD,2020-04-03,0.0,2758.0
3072,USA,Delaware,DE,2020-04-03,0.0,450.0
17305,USA,Wyoming,WY,2020-04-03,0.0,162.0
6713,USA,Massachusetts,MA,2020-04-03,0.0,14028.0
9361,USA,North Carolina,NC,2020-04-03,0.0,2380.0
10685,USA,New Jersey,NJ,2020-04-03,0.0,29895.0
14326,USA,Tennessee,TN,2020-04-03,0.0,3067.0
755,USA,Alabama,AL,2020-04-03,0.0,1606.0
424,USA,Alaska,AK,2020-04-03,0.0,161.0
1417,USA,Arizona,AZ,2020-04-03,0.0,1769.0
4396,USA,Iowa,IA,2020-04-03,0.0,699.0
16974,USA,West Virginia,WV,2020-04-03,1.0,237.0
13002,USA,Pennsylvania,PA,2020-04-03,1.0,8570.0
6051,USA,Kentucky,KY,2020-04-03,0.0,770.0
5058,USA,Illinois,IL,2020-04-03,0.0,8904.0
5720,USA,Kansas,KS,2020-04-03,0.0,629.0
12009,USA,Ohio,OH,2020-04-03,,3312.0
2741,USA,Washington DC,DC,2020-04-03,0.0,757.0
9030,USA,Montana,MT,2020-04-03,0.0,243.0
15981,USA,Vermont,VT,2020-04-03,0.0,389.0
1086,USA,Arkansas,AR,2020-04-03,1.0,704.0
2410,USA,Connecticut,CT,2020-04-03,0.0,4914.0
6382,USA,Louisiana,LA,2020-04-03,0.0,10297.0
16643,USA,Wisconsin,WI,2020-04-03,0.0,2012.0
11016,USA,New Mexico,NM,2020-04-03,0.0,490.0
11347,USA,Nevada,NV,2020-04-03,1.0,1514.0
13333,USA,Rhode Island,RI,2020-04-03,0.0,711.0
8699,USA,Mississippi,MS,2020-04-03,0.0,1358.0
3403,USA,Florida,FL,2020-04-03,0.0,10268.0
4065,USA,Hawaii,HI,2020-04-03,1.0,319.0
7375,USA,Maine,ME,2020-04-03,0.0,432.0
10354,USA,New Hampshire,NH,2020-04-03,0.0,479.0
3734,USA,Georgia,GA,2020-04-03,0.0,5831.0
14988,USA,Utah,UT,2020-04-03,0.0,1248.0
15650,USA,Virgin Islands,VI,2020-04-03,0.0,37.0
12340,USA,Oklahoma,OK,2020-04-03,0.0,990.0
8037,USA,Minnesota,MN,2020-04-03,0.0,788.0
12671,USA,Oregon,OR,2020-04-03,0.0,899.0
11678,USA,New York,NY,2020-04-03,1.0,102987.0
9692,USA,North Dakota,ND,2020-04-03,0.0,173.0
2079,USA,Colorado,CO,2020-04-03,1.0,4173.0
4727,USA,Idaho,ID,2020-04-03,0.0,891.0
13995,USA,South Dakota,SD,2020-04-03,0.0,187.0
8368,USA,Missouri,MO,2020-04-03,0.0,2124.0
7706,USA,Michigan,MI,2020-04-03,1.0,13221.0
10023,USA,Nebraska,NE,2020-04-03,0.0,279.0
11348,USA,Nevada,NV,2020-04-04,1.0,1742.0
7707,USA,Michigan,MI,2020-04-04,1.0,14735.0
8369,USA,Missouri,MO,2020-04-04,0.0,2472.0
15982,USA,Vermont,VT,2020-04-04,0.0,461.0
3404,USA,Florida,FL,2020-04-04,0.0,11537.0
425,USA,Alaska,AK,2020-04-04,0.0,172.0
11679,USA,New York,NY,2020-04-04,1.0,113833.0
4728,USA,Idaho,ID,2020-04-04,0.0,1022.0
8038,USA,Minnesota,MN,2020-04-04,0.0,865.0
1749,USA,California,CA,2020-04-04,2.0,12837.0
6052,USA,Kentucky,KY,2020-04-04,1.0,917.0
11017,USA,New Mexico,NM,2020-04-04,0.0,506.0
17306,USA,Wyoming,WY,2020-04-04,0.0,187.0
15651,USA,Virgin Islands,VI,2020-04-04,0.0,40.0
10024,USA,Nebraska,NE,2020-04-04,0.0,321.0
16313,USA,Washington,WA,2020-04-04,0.0,7247.0
4066,USA,Hawaii,HI,2020-04-04,1.0,351.0
10355,USA,New Hampshire,NH,2020-04-04,0.0,540.0
12672,USA,Oregon,OR,2020-04-04,0.0,899.0
5390,USA,Indiana,IN,2020-04-04,0.0,3953.0
9693,USA,North Dakota,ND,2020-04-04,0.0,186.0
2080,USA,Colorado,CO,2020-04-04,1.0,4565.0
8700,USA,Mississippi,MS,2020-04-04,0.0,1455.0
13996,USA,South Dakota,SD,2020-04-04,0.0,212.0
3735,USA,Georgia,GA,2020-04-04,0.0,6160.0
9362,USA,North Carolina,NC,2020-04-04,0.0,2635.0
10686,USA,New Jersey,NJ,2020-04-04,1.0,34124.0
756,USA,Alabama,AL,2020-04-04,0.0,1727.0
4397,USA,Iowa,IA,2020-04-04,0.0,787.0
13003,USA,Pennsylvania,PA,2020-04-04,1.0,10444.0
9031,USA,Montana,MT,2020-04-04,0.0,265.0
1087,USA,Arkansas,AR,2020-04-04,1.0,743.0
3073,USA,Delaware,DE,2020-04-04,0.0,593.0
13665,USA,South Carolina,SC,2020-04-04,0.0,1917.0
6714,USA,Massachusetts,MA,2020-04-04,0.0,15191.0
5721,USA,Kansas,KS,2020-04-04,0.0,698.0
2411,USA,Connecticut,CT,2020-04-04,0.0,5276.0
16975,USA,West Virginia,WV,2020-04-04,1.0,282.0
6383,USA,Louisiana,LA,2020-04-04,0.0,12496.0
7376,USA,Maine,ME,2020-04-04,0.0,456.0
7045,USA,Maryland,MD,2020-04-04,0.0,3125.0
5059,USA,Illinois,IL,2020-04-04,0.0,10357.0
16644,USA,Wisconsin,WI,2020-04-04,0.0,2030.0
1418,USA,Arizona,AZ,2020-04-04,0.0,2019.0
12010,USA,Ohio,OH,2020-04-04,,3739.0
2742,USA,Washington DC,DC,2020-04-04,0.0,902.0
12341,USA,Oklahoma,OK,2020-04-04,0.0,1161.0
14327,USA,Tennessee,TN,2020-04-04,0.0,3322.0
14989,USA,Utah,UT,2020-04-04,0.0,1428.0
13334,USA,Rhode Island,RI,2020-04-04,0.0,806.0
15320,USA,Virginia,VA,2020-04-04,1.0,2407.0
14658,USA,Texas,TX,2020-04-04,0.0,6582.0
5391,USA,Indiana,IN,2020-04-05,0.0,4411.0
15983,USA,Vermont,VT,2020-04-05,0.0,512.0
16976,USA,West Virginia,WV,2020-04-05,1.0,324.0
12342,USA,Oklahoma,OK,2020-04-05,0.0,1254.0
9694,USA,North Dakota,ND,2020-04-05,0.0,207.0
11349,USA,Nevada,NV,2020-04-05,1.0,1855.0
12673,USA,Oregon,OR,2020-04-05,0.0,1068.0
757,USA,Alabama,AL,2020-04-05,0.0,1905.0
10687,USA,New Jersey,NJ,2020-04-05,1.0,37505.0
8701,USA,Mississippi,MS,2020-04-05,0.0,1638.0
426,USA,Alaska,AK,2020-04-05,0.0,187.0
9363,USA,North Carolina,NC,2020-04-05,0.0,2891.0
9032,USA,Montana,MT,2020-04-05,0.0,286.0
13997,USA,South Dakota,SD,2020-04-05,0.0,240.0
11018,USA,New Mexico,NM,2020-04-05,0.0,624.0
16645,USA,Wisconsin,WI,2020-04-05,0.0,2320.0
13666,USA,South Carolina,SC,2020-04-05,0.0,2049.0
15321,USA,Virginia,VA,2020-04-05,1.0,2640.0
3736,USA,Georgia,GA,2020-04-05,0.0,6647.0
13335,USA,Rhode Island,RI,2020-04-05,0.0,922.0
3074,USA,Delaware,DE,2020-04-05,0.0,673.0
6384,USA,Louisiana,LA,2020-04-05,0.0,13010.0
2081,USA,Colorado,CO,2020-04-05,1.0,4950.0
2743,USA,Washington DC,DC,2020-04-05,0.0,1002.0
1088,USA,Arkansas,AR,2020-04-05,1.0,837.0
6715,USA,Massachusetts,MA,2020-04-05,1.0,16172.0
5060,USA,Illinois,IL,2020-04-05,0.0,11259.0
7708,USA,Michigan,MI,2020-04-05,1.0,16268.0
2412,USA,Connecticut,CT,2020-04-05,0.0,5675.0
17307,USA,Wyoming,WY,2020-04-05,0.0,197.0
14990,USA,Utah,UT,2020-04-05,0.0,1601.0
13004,USA,Pennsylvania,PA,2020-04-05,1.0,11589.0
8039,USA,Minnesota,MN,2020-04-05,0.0,935.0
15652,USA,Virgin Islands,VI,2020-04-05,0.0,42.0
5722,USA,Kansas,KS,2020-04-05,0.0,751.0
3405,USA,Florida,FL,2020-04-05,0.0,12350.0
10025,USA,Nebraska,NE,2020-04-05,0.0,364.0
12011,USA,Ohio,OH,2020-04-05,,4043.0
16314,USA,Washington,WA,2020-04-05,0.0,7825.0
6053,USA,Kentucky,KY,2020-04-05,1.0,955.0
14328,USA,Tennessee,TN,2020-04-05,0.0,3633.0
1750,USA,California,CA,2020-04-05,2.0,15034.0
1419,USA,Arizona,AZ,2020-04-05,0.0,2269.0
14659,USA,Texas,TX,2020-04-05,0.0,7209.0
4729,USA,Idaho,ID,2020-04-05,0.0,1078.0
4067,USA,Hawaii,HI,2020-04-05,1.0,371.0
4398,USA,Iowa,IA,2020-04-05,0.0,869.0
11680,USA,New York,NY,2020-04-05,1.0,123160.0
8370,USA,Missouri,MO,2020-04-05,0.0,2568.0
7377,USA,Maine,ME,2020-04-05,0.0,470.0
7046,USA,Maryland,MD,2020-04-05,0.0,3617.0
10356,USA,New Hampshire,NH,2020-04-05,0.0,621.0
10688,USA,New Jersey,NJ,2020-04-06,1.0,41090.0
5061,USA,Illinois,IL,2020-04-06,0.0,12262.0
12012,USA,Ohio,OH,2020-04-06,,4453.0
4399,USA,Iowa,IA,2020-04-06,0.0,946.0
7047,USA,Maryland,MD,2020-04-06,0.0,4045.0
5723,USA,Kansas,KS,2020-04-06,0.0,849.0
3737,USA,Georgia,GA,2020-04-06,0.0,7314.0
6716,USA,Massachusetts,MA,2020-04-06,1.0,18103.0
17308,USA,Wyoming,WY,2020-04-06,1.0,210.0
2413,USA,Connecticut,CT,2020-04-06,0.0,6906.0
15653,USA,Virgin Islands,VI,2020-04-06,0.0,43.0
10026,USA,Nebraska,NE,2020-04-06,0.0,417.0
14660,USA,Texas,TX,2020-04-06,0.0,8043.0
16315,USA,Washington,WA,2020-04-06,0.0,8311.0
4068,USA,Hawaii,HI,2020-04-06,1.0,387.0
7378,USA,Maine,ME,2020-04-06,0.0,499.0
10357,USA,New Hampshire,NH,2020-04-06,0.0,715.0
12674,USA,Oregon,OR,2020-04-06,0.0,1068.0
5392,USA,Indiana,IN,2020-04-06,0.0,4956.0
12343,USA,Oklahoma,OK,2020-04-06,0.0,1329.0
13336,USA,Rhode Island,RI,2020-04-06,0.0,1082.0
2082,USA,Colorado,CO,2020-04-06,1.0,5183.0
13998,USA,South Dakota,SD,2020-04-06,0.0,288.0
15322,USA,Virginia,VA,2020-04-06,1.0,2878.0
9364,USA,North Carolina,NC,2020-04-06,0.0,3153.0
9695,USA,North Dakota,ND,2020-04-06,0.0,225.0
11350,USA,Nevada,NV,2020-04-06,1.0,1953.0
16977,USA,West Virginia,WV,2020-04-06,1.0,345.0
3075,USA,Delaware,DE,2020-04-06,0.0,783.0
13667,USA,South Carolina,SC,2020-04-06,0.0,2232.0
6385,USA,Louisiana,LA,2020-04-06,0.0,14867.0
11019,USA,New Mexico,NM,2020-04-06,0.0,686.0
11681,USA,New York,NY,2020-04-06,1.0,131815.0
4730,USA,Idaho,ID,2020-04-06,0.0,1101.0
3406,USA,Florida,FL,2020-04-06,0.0,13324.0
1420,USA,Arizona,AZ,2020-04-06,0.0,2460.0
16646,USA,Wisconsin,WI,2020-04-06,0.0,2449.0
14329,USA,Tennessee,TN,2020-04-06,0.0,3802.0
8371,USA,Missouri,MO,2020-04-06,0.0,3030.0
1751,USA,California,CA,2020-04-06,3.0,16024.0
758,USA,Alabama,AL,2020-04-06,0.0,2079.0
15984,USA,Vermont,VT,2020-04-06,0.0,543.0
8702,USA,Mississippi,MS,2020-04-06,0.0,1738.0
2744,USA,Washington DC,DC,2020-04-06,0.0,1097.0
427,USA,Alaska,AK,2020-04-06,0.0,193.0
14991,USA,Utah,UT,2020-04-06,0.0,1678.0
13005,USA,Pennsylvania,PA,2020-04-06,1.0,13127.0
6054,USA,Kentucky,KY,2020-04-06,1.0,955.0
1089,USA,Arkansas,AR,2020-04-06,1.0,875.0
7709,USA,Michigan,MI,2020-04-06,1.0,17820.0
8040,USA,Minnesota,MN,2020-04-06,0.0,986.0
9033,USA,Montana,MT,2020-04-06,0.0,299.0
12675,USA,Oregon,OR,2020-04-07,1.0,1132.0
10358,USA,New Hampshire,NH,2020-04-07,0.0,715.0
8372,USA,Missouri,MO,2020-04-07,0.0,3327.0
5724,USA,Kansas,KS,2020-04-07,0.0,912.0
1752,USA,California,CA,2020-04-07,3.0,17351.0
6717,USA,Massachusetts,MA,2020-04-07,1.0,20127.0
4069,USA,Hawaii,HI,2020-04-07,1.0,410.0
14330,USA,Tennessee,TN,2020-04-07,0.0,4139.0
15323,USA,Virginia,VA,2020-04-07,1.0,3335.0
17309,USA,Wyoming,WY,2020-04-07,1.0,216.0
4731,USA,Idaho,ID,2020-04-07,0.0,1170.0
2414,USA,Connecticut,CT,2020-04-07,0.0,7781.0
8041,USA,Minnesota,MN,2020-04-07,0.0,1069.0
14992,USA,Utah,UT,2020-04-07,0.0,1739.0
11682,USA,New York,NY,2020-04-07,1.0,139875.0
1421,USA,Arizona,AZ,2020-04-07,0.0,2575.0
3407,USA,Florida,FL,2020-04-07,1.0,14545.0
14661,USA,Texas,TX,2020-04-07,0.0,8925.0
15654,USA,Virgin Islands,VI,2020-04-07,0.0,43.0
10027,USA,Nebraska,NE,2020-04-07,0.0,447.0
7710,USA,Michigan,MI,2020-04-07,1.0,19644.0
16316,USA,Washington,WA,2020-04-07,0.0,8692.0
759,USA,Alabama,AL,2020-04-07,0.0,2308.0
428,USA,Alaska,AK,2020-04-07,1.0,215.0
4400,USA,Iowa,IA,2020-04-07,0.0,1046.0
6055,USA,Kentucky,KY,2020-04-07,1.0,1149.0
7048,USA,Maryland,MD,2020-04-07,0.0,4371.0
5062,USA,Illinois,IL,2020-04-07,0.0,13553.0
10689,USA,New Jersey,NJ,2020-04-07,1.0,44416.0
1090,USA,Arkansas,AR,2020-04-07,1.0,946.0
6386,USA,Louisiana,LA,2020-04-07,0.0,16284.0
9034,USA,Montana,MT,2020-04-07,0.0,319.0
12013,USA,Ohio,OH,2020-04-07,,4782.0
9365,USA,North Carolina,NC,2020-04-07,0.0,3453.0
2745,USA,Washington DC,DC,2020-04-07,0.0,1211.0
7379,USA,Maine,ME,2020-04-07,0.0,519.0
3738,USA,Georgia,GA,2020-04-07,0.0,8822.0
3076,USA,Delaware,DE,2020-04-07,0.0,928.0
16978,USA,West Virginia,WV,2020-04-07,1.0,412.0
5393,USA,Indiana,IN,2020-04-07,0.0,5510.0
15985,USA,Vermont,VT,2020-04-07,0.0,575.0
9696,USA,North Dakota,ND,2020-04-07,0.0,237.0
11351,USA,Nevada,NV,2020-04-07,1.0,2124.0
13668,USA,South Carolina,SC,2020-04-07,0.0,2417.0
16647,USA,Wisconsin,WI,2020-04-07,0.0,2578.0
13006,USA,Pennsylvania,PA,2020-04-07,1.0,14853.0
13337,USA,Rhode Island,RI,2020-04-07,0.0,1229.0
8703,USA,Mississippi,MS,2020-04-07,0.0,1915.0
2083,USA,Colorado,CO,2020-04-07,1.0,5429.0
13999,USA,South Dakota,SD,2020-04-07,2.0,320.0
11020,USA,New Mexico,NM,2020-04-07,0.0,794.0
12344,USA,Oklahoma,OK,2020-04-07,1.0,1474.0
6387,USA,Louisiana,LA,2020-04-08,0.0,17030.0
1091,USA,Arkansas,AR,2020-04-08,1.0,1000.0
6056,USA,Kentucky,KY,2020-04-08,1.0,1149.0
5725,USA,Kansas,KS,2020-04-08,0.0,1046.0
13669,USA,South Carolina,SC,2020-04-08,0.0,2417.0
4401,USA,Iowa,IA,2020-04-08,0.0,1145.0
9366,USA,North Carolina,NC,2020-04-08,0.0,3700.0
7380,USA,Maine,ME,2020-04-08,0.0,537.0
3739,USA,Georgia,GA,2020-04-08,0.0,9901.0
12676,USA,Oregon,OR,2020-04-08,1.0,1181.0
10359,USA,New Hampshire,NH,2020-04-08,0.0,747.0
17310,USA,Wyoming,WY,2020-04-08,1.0,221.0
14993,USA,Utah,UT,2020-04-08,0.0,1848.0
14000,USA,South Dakota,SD,2020-04-08,2.0,393.0
15655,USA,Virgin Islands,VI,2020-04-08,0.0,45.0
13338,USA,Rhode Island,RI,2020-04-08,0.0,1450.0
10028,USA,Nebraska,NE,2020-04-08,0.0,519.0
4070,USA,Hawaii,HI,2020-04-08,1.0,410.0
9697,USA,North Dakota,ND,2020-04-08,0.0,251.0
2084,USA,Colorado,CO,2020-04-08,1.0,5655.0
6718,USA,Massachusetts,MA,2020-04-08,1.0,21990.0
5063,USA,Illinois,IL,2020-04-08,0.0,15078.0
14662,USA,Texas,TX,2020-04-08,0.0,9809.0
16648,USA,Wisconsin,WI,2020-04-08,0.0,2710.0
760,USA,Alabama,AL,2020-04-08,0.0,2614.0
13007,USA,Pennsylvania,PA,2020-04-08,1.0,16631.0
9035,USA,Montana,MT,2020-04-08,0.0,332.0
8704,USA,Mississippi,MS,2020-04-08,0.0,2003.0
15986,USA,Vermont,VT,2020-04-08,0.0,605.0
14331,USA,Tennessee,TN,2020-04-08,0.0,4363.0
8373,USA,Missouri,MO,2020-04-08,0.0,3511.0
2746,USA,Washington DC,DC,2020-04-08,0.0,1440.0
4732,USA,Idaho,ID,2020-04-08,0.0,1210.0
8042,USA,Minnesota,MN,2020-04-08,0.0,1154.0
2415,USA,Connecticut,CT,2020-04-08,0.0,7781.0
10690,USA,New Jersey,NJ,2020-04-08,2.0,47437.0
7711,USA,Michigan,MI,2020-04-08,1.0,21076.0
11021,USA,New Mexico,NM,2020-04-08,0.0,821.0
16979,USA,West Virginia,WV,2020-04-08,1.0,483.0
16317,USA,Washington,WA,2020-04-08,0.0,9276.0
1422,USA,Arizona,AZ,2020-04-08,1.0,2726.0
15324,USA,Virginia,VA,2020-04-08,1.0,3645.0
12345,USA,Oklahoma,OK,2020-04-08,1.0,1526.0
5394,USA,Indiana,IN,2020-04-08,0.0,5943.0
3408,USA,Florida,FL,2020-04-08,1.0,15456.0
1753,USA,California,CA,2020-04-08,3.0,18897.0
7049,USA,Maryland,MD,2020-04-08,0.0,5529.0
12014,USA,Ohio,OH,2020-04-08,,5148.0
429,USA,Alaska,AK,2020-04-08,1.0,228.0
11352,USA,Nevada,NV,2020-04-08,1.0,2259.0
3077,USA,Delaware,DE,2020-04-08,1.0,1116.0
11683,USA,New York,NY,2020-04-08,1.0,151061.0
7712,USA,Michigan,MI,2020-04-09,1.0,22297.0
6057,USA,Kentucky,KY,2020-04-09,1.0,1341.0
1092,USA,Arkansas,AR,2020-04-09,1.0,1119.0
13670,USA,South Carolina,SC,2020-04-09,0.0,2793.0
9036,USA,Montana,MT,2020-04-09,0.0,354.0
12015,USA,Ohio,OH,2020-04-09,,5512.0
8043,USA,Minnesota,MN,2020-04-09,0.0,1240.0
2747,USA,Washington DC,DC,2020-04-09,0.0,1523.0
12346,USA,Oklahoma,OK,2020-04-09,1.0,1686.0
4733,USA,Idaho,ID,2020-04-09,0.0,1232.0
1754,USA,California,CA,2020-04-09,3.0,19710.0
13008,USA,Pennsylvania,PA,2020-04-09,1.0,18300.0
15987,USA,Vermont,VT,2020-04-09,0.0,628.0
3078,USA,Delaware,DE,2020-04-09,1.0,1209.0
8374,USA,Missouri,MO,2020-04-09,0.0,3754.0
761,USA,Alabama,AL,2020-04-09,0.0,2954.0
8705,USA,Mississippi,MS,2020-04-09,0.0,2260.0
4402,USA,Iowa,IA,2020-04-09,0.0,1270.0
1423,USA,Arizona,AZ,2020-04-09,1.0,3018.0
11022,USA,New Mexico,NM,2020-04-09,0.0,865.0
11353,USA,Nevada,NV,2020-04-09,1.0,2456.0
3740,USA,Georgia,GA,2020-04-09,0.0,10566.0
430,USA,Alaska,AK,2020-04-09,1.0,238.0
12677,USA,Oregon,OR,2020-04-09,1.0,1321.0
10360,USA,New Hampshire,NH,2020-04-09,0.0,819.0
17311,USA,Wyoming,WY,2020-04-09,1.0,230.0
11684,USA,New York,NY,2020-04-09,1.0,161779.0
16980,USA,West Virginia,WV,2020-04-09,1.0,514.0
3409,USA,Florida,FL,2020-04-09,2.0,16364.0
10029,USA,Nebraska,NE,2020-04-09,0.0,568.0
5726,USA,Kansas,KS,2020-04-09,0.0,1116.0
4071,USA,Hawaii,HI,2020-04-09,1.0,442.0
9698,USA,North Dakota,ND,2020-04-09,0.0,269.0
15325,USA,Virginia,VA,2020-04-09,1.0,4042.0
2085,USA,Colorado,CO,2020-04-09,1.0,6202.0
9367,USA,North Carolina,NC,2020-04-09,0.0,3993.0
10691,USA,New Jersey,NJ,2020-04-09,2.0,51027.0
15656,USA,Virgin Islands,VI,2020-04-09,0.0,45.0
14001,USA,South Dakota,SD,2020-04-09,2.0,447.0
6719,USA,Massachusetts,MA,2020-04-09,1.0,23977.0
14663,USA,Texas,TX,2020-04-09,0.0,11208.0
7381,USA,Maine,ME,2020-04-09,0.0,560.0
2416,USA,Connecticut,CT,2020-04-09,0.0,9784.0
14994,USA,Utah,UT,2020-04-09,0.0,1856.0
13339,USA,Rhode Island,RI,2020-04-09,0.0,1727.0
14332,USA,Tennessee,TN,2020-04-09,0.0,4634.0
7050,USA,Maryland,MD,2020-04-09,0.0,6185.0
6388,USA,Louisiana,LA,2020-04-09,0.0,18283.0
5395,USA,Indiana,IN,2020-04-09,0.0,6351.0
